timestamp,http_error_rate,latency_p95,latency_p99,throughput,service_status,cpu_pressure,memory_pressure,db_pool_pressure,web_pressure,disk_pressure,network_pressure,http_error_rate_delta,latency_p95_delta,throughput_delta,cpu_pressure_delta,memory_pressure_delta
2026-04-07 10:14:31.559000015+09:00,0.0,68.22734505000003,85.22825701000004,0.06666666666666667,1.0,0.22676470588235292,0.32266633311682,0.0,0.0014404296874999999,0.6995325382328713,0.03157894736842105,0.0,0.0,0.0,0.09287212447919752,-0.0007093300608495001
2026-04-07 10:15:31.559000015+09:00,0.0,68.22734505000003,85.22825701000004,0.06666666666666667,1.0,0.1443131313131313,0.32460346907540766,0.0,0.0014404296874999999,0.6995573701992527,0.03157894736842105,0.0,0.0,0.0,-0.08245157456922161,0.0019371359585876324
2026-04-07 10:16:31.559000015+09:00,0.0,68.22734505000003,85.22825701000004,0.06666666666666667,1.0,0.2303845635321874,0.32895910645027154,0.0,0.0014404296874999999,0.6995688311068133,0.03333333333333333,0.0,0.0,0.0,0.08607143221905608,0.0043556373748638855
2026-04-07 10:17:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.13593781683001013,0.3210668503978859,0.0,0.0014404296874999999,0.6995730334395855,0.04912280701754385,0.0,-59.76883300000003,0.0,-0.09444674670217726,-0.007892256052385638
2026-04-07 10:18:31.559000015+09:00,0.0,9.122610024999998,9.653888405000002,0.06666666666666667,1.0,0.1668554502369668,0.32369628726037,0.0,0.0014404296874999999,0.6996226973723482,0.05087719298245613,0.0,0.6640979749999989,0.0,0.030917633406956663,0.002629436862484069
2026-04-07 10:19:31.559000015+09:00,0.0,9.122610024999998,9.653888405000002,0.06666666666666667,1.0,0.11182352941176471,0.32643324631452153,0.0,0.0014404296874999999,0.6996226973723482,0.043859649122807015,0.0,0.0,0.0,-0.055031920825202085,0.0027369590541515554
2026-04-07 10:20:31.559000015+09:00,0.0,9.122610024999998,9.653888405000002,0.06666666666666667,1.0,0.12614502529510963,0.3305246170835952,0.0,0.0014404296874999999,0.6995653928345451,0.0543859649122807,0.0,0.0,0.0,0.014321495883344915,0.004091370769073677
2026-04-07 10:21:31.559000015+09:00,0.0,12.652815050000001,13.715371810000002,0.06666666666666667,1.0,0.1296728102806899,0.3331449247033906,0.0,0.0014404296874999999,0.6995611905017729,0.057894736842105256,0.0,3.5302050250000025,0.0,0.0035277849855802623,0.00262030761979537
2026-04-07 10:22:31.559000015+09:00,0.0,12.652815050000001,13.715371810000002,0.06666666666666667,1.0,0.09633215130023641,0.33541351576357764,0.0,0.0014404296874999999,0.6995673029858053,0.045614035087719294,0.0,0.0,0.0,-0.03334065898045348,0.002268591060187064
2026-04-07 10:23:31.559000015+09:00,0.0,12.652815050000001,13.715371810000002,0.06666666666666667,1.0,0.12211801557737893,0.33795723918081744,0.0,0.0014404296874999999,0.6995657748647971,0.05263157894736842,0.0,0.0,0.0,0.025785864277142523,0.002543723417239796
2026-04-07 10:24:31.559000015+09:00,0.0,12.652815050000001,13.715371810000002,0.06666666666666667,1.0,0.09396288798920377,0.34121304352777926,0.0,0.0014404296874999999,0.6995680670463092,0.05263157894736842,0.0,0.0,0.0,-0.028155127588175163,0.0032558043469618214
2026-04-07 10:25:31.559000015+09:00,0.0,12.652815050000001,13.715371810000002,0.06666666666666667,1.0,0.12191270643747892,0.3444297950032393,0.0,0.0014404296874999999,0.6995474374127002,0.0807017543859649,0.0,0.0,0.0,0.027949818448275154,0.0032167514754600224
2026-04-07 10:26:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.0924891782211701,0.34714240941022084,0.0,0.0014404296874999999,0.6995680670463092,0.08596491228070174,0.0,-5.994358037500002,0.0,-0.029423528216308822,0.0027126144069815616
2026-04-07 10:27:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.13922297297297298,0.35007716872262856,0.0,0.0014404296874999999,0.6995661568950492,0.07719298245614034,0.0,0.0,0.0,0.04673379475180288,0.00293475931240772
2026-04-07 10:28:31.559000015+09:00,0.0,6.547774016666666,6.901959603333334,0.06666666666666667,1.0,0.11825169147496617,0.3535109933020209,0.0,0.0014404296874999999,0.6995722693790816,0.07017543859649122,0.0,-0.11068299583333285,0.0,-0.02097128149800681,0.0034338245793923416
2026-04-07 10:29:31.559000015+09:00,0.0,6.547774016666666,6.901959603333334,0.06666666666666667,1.0,0.13767438323758024,0.3559662266571778,0.0,0.0014404296874999999,0.6995722693790816,0.06842105263157894,0.0,0.0,0.0,0.019422691762614075,0.002455233355156905
2026-04-07 10:30:31.559000015+09:00,0.0,112.96658705000003,129.96749901000004,0.06666666666666667,1.0,0.11152722014290575,0.35880867918239934,0.0,0.0014404296874999999,0.6995791459236179,0.03508771929824561,0.0,106.41881303333336,0.0,-0.02614716309467449,0.0028424525252215282
2026-04-07 10:31:31.559000015+09:00,0.0,112.96658705000003,129.96749901000004,0.06666666666666667,1.0,0.15016937669376693,0.36076078982937654,0.0,0.0014404296874999999,0.6995776178026097,0.03333333333333333,0.0,0.0,0.0,0.03864215655086117,0.001952110646977201
2026-04-07 10:32:31.559000015+09:00,0.0,112.96658705000003,129.96749901000004,0.06666666666666667,1.0,0.10261801557737893,0.3636100764126316,0.0,0.0014404296874999999,0.6995401788379119,0.03333333333333333,0.0,0.0,0.0,-0.047551361116388,0.002849286583255062
2026-04-07 10:33:31.559000015+09:00,0.0,112.96658705000003,129.96749901000004,0.06666666666666667,1.0,0.18155078779751926,0.3690257202996886,0.0,0.0014404296874999999,0.6995378866563997,0.03684210526315789,0.0,0.0,0.0,0.07893277222014033,0.005415643887057009
2026-04-07 10:34:31.559000015+09:00,0.0,112.96658705000003,129.96749901000004,0.06666666666666667,1.0,0.1388845635321874,0.37052387896500943,0.0,0.0014404296874999999,0.6995378866563997,0.03684210526315789,0.0,0.0,0.0,-0.04266622426533187,0.0014981586653208256
2026-04-07 10:35:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.19230446549391067,0.3723928120674892,0.0,0.0014404296874999999,0.6995378866563997,0.03157894736842105,0.0,-106.30813003750004,0.0,0.053419901961723276,0.001868933102479764
2026-04-07 10:36:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.1180148849797023,0.37639035450892855,0.0,0.0014404296874999999,0.6995367405656436,0.04210526315789473,0.0,8.790560187500002,0.0,-0.07428958051420836,0.00399754244143935
2026-04-07 10:37:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.024832775919732437,0.378402312413532,0.0,0.0014404296874999999,0.6995329202631234,0.03684210526315789,0.0,0.0,0.0,-0.09318210905996988,0.0020119579046034564
2026-04-07 10:38:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.016294117647058824,0.38118288896052976,0.0,0.0014404296874999999,0.6995355944748876,0.03684210526315789,0.0,0.0,0.0,-0.008538658272673614,0.0027805765469977595
2026-04-07 10:39:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.010173811118553248,0.3830239271547939,0.0,0.0014404296874999999,0.6995355944748876,0.03333333333333333,0.0,0.0,0.0,-0.006120306528505575,0.0018410381942641219
2026-04-07 10:40:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.01053159478435306,0.38672274048825156,0.0,0.0014404296874999999,0.6995844943471461,0.03333333333333333,0.0,0.0,0.0,0.0003577836657998115,0.0036988133334576734
2026-04-07 10:41:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.010066889632107022,0.3886971670618013,0.0,0.0014404296874999999,0.6995802920143739,0.021052631578947364,0.0,-9.122609175000003,0.0,-0.000464705152246038,0.001974426573549737
2026-04-07 10:42:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.010077000334784064,0.3904819082594848,0.0,0.0014404296874999999,0.6995871685589103,0.021052631578947364,0.0,9.122609175000003,0.0,1.0110702677042227e-05,0.0017847411976835148
2026-04-07 10:43:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.020218697829716192,0.39440388085866734,0.0,0.0014404296874999999,0.6995856404379022,0.022807017543859647,0.0,0.0,0.0,0.010141697494932128,0.003921972599182533
2026-04-07 10:44:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.013762032085561496,0.397411674112585,0.0,0.0014404296874999999,0.6995856404379022,0.021052631578947364,0.0,0.0,0.0,-0.0064566657441546965,0.0030077932539176455
2026-04-07 10:45:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.020794117647058824,0.4012499619871207,0.0,0.0014404296874999999,0.6995875505891623,0.021052631578947364,0.0,0.0,0.0,0.007032085561497328,0.0038382878745357174
2026-04-07 10:46:31.559000015+09:00,0.0,15.449017200000002,16.511576240000004,0.06666666666666667,1.0,0.013294117647058824,0.4031807710678242,0.0,0.0014404296874999999,0.6995516397454724,0.021052631578947364,0.0,0.0,0.0,-0.0075,0.0019308090807034772
2026-04-07 10:47:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.011794117647058823,0.40599329996423256,0.0,0.0014404296874999999,0.6995497295942124,0.021052631578947364,0.0,-9.122609175000003,0.0,-0.0015000000000000013,0.0028125288964083728
2026-04-07 10:48:31.559000015+09:00,0.0,17.056836250000007,21.307064050000008,0.06666666666666667,1.0,0.8291835231078365,0.492019383148697,0.0,0.0014404296874999999,0.6996070341320153,0.021052631578947364,0.0,10.730428225000008,0.0,0.8173894054607777,0.08602608318446442
2026-04-07 10:49:31.559000015+09:00,0.0,17.056836250000007,21.307064050000008,0.06666666666666667,1.0,0.0784877639959772,0.4950670029183235,0.0,0.0014404296874999999,0.6996055060110073,0.02807017543859649,0.0,0.0,0.0,-0.7506957591118593,0.0030476197696265306
2026-04-07 10:50:31.559000015+09:00,0.0,17.056836250000007,21.307064050000008,0.06666666666666667,1.0,0.06979527954469367,0.5032652778209418,0.0,0.0014404296874999999,0.6996097083437794,0.03684210526315789,0.0,0.0,0.0,-0.008692484451283539,0.008198274902618263
2026-04-07 10:51:31.559000015+09:00,0.0,17.056836250000007,21.307064050000008,0.06666666666666667,1.0,0.04485341365461847,0.5061513478390095,0.0,0.0014404296874999999,0.6995860224681543,0.03508771929824561,0.0,0.0,0.0,-0.024941865890075195,0.0028860700180677323
2026-04-07 10:52:31.559000015+09:00,0.0,17.056836250000007,21.307064050000008,0.06666666666666667,1.0,0.04461475409836066,0.5093057161560964,0.0,0.0014404296874999999,0.6995841123168942,0.043859649122807015,0.0,0.0,0.0,-0.00023865955625781282,0.0031543683170869308
2026-04-07 10:53:31.559000015+09:00,0.0,6.724866809999999,6.937378162,0.06666666666666667,1.0,0.0622753090544604,0.512148168681318,0.0,0.0014404296874999999,0.6995844943471461,0.045614035087719294,0.0,-10.331969440000009,0.0,0.017660554956099743,0.0028424525252215282
2026-04-07 10:54:31.559000015+09:00,0.0,6.724866809999999,6.937378162,0.06666666666666667,1.0,0.03350702576112412,0.514683536500076,0.0,0.0014404296874999999,0.6995864044984063,0.05614035087719298,0.0,0.0,0.0,-0.028768283293336284,0.002535367818758072
2026-04-07 10:55:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.038750501002004,0.5179053597770298,0.0,0.0014404296874999999,0.6995844943471461,0.07719298245614034,0.0,-0.06640979750000042,0.0,0.005243475240879883,0.0032218232769537503
2026-04-07 10:56:31.559000015+09:00,0.0,6.547774016666666,6.901959603333334,0.06666666666666667,1.0,0.03726496155132063,0.5225368774051875,0.0,0.0014404296874999999,0.699543999140432,0.07719298245614034,0.0,-0.11068299583333285,0.0,-0.0014855394506833736,0.004631517628157722
2026-04-07 10:57:31.559000015+09:00,0.0,6.724866809999999,6.937378162,0.06666666666666667,1.0,0.04629451137884873,0.525587033075561,0.0,0.0014404296874999999,0.6995401788379119,0.0719298245614035,0.0,0.17709279333333328,0.0,0.0090295498275281,0.003050155670373478
2026-04-07 10:58:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.013427831607083192,0.528837765621029,0.0,0.0014404296874999999,0.6995604264412689,0.07543859649122807,0.0,0.3355442400000017,0.0,-0.032866679771765536,0.003250732545468038
2026-04-07 10:59:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.027418814864412454,0.5314121863112891,0.0,0.0014404296874999999,0.6995527858362284,0.0631578947368421,0.0,0.0,0.0,0.013990983257329262,0.0025744206902600375
2026-04-07 11:00:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.023252511721366373,0.5352340037049531,0.0,0.0014404296874999999,0.699600157587479,0.05263157894736842,0.0,0.0,0.0,-0.004166303143046082,0.003821817393664051
2026-04-07 11:01:31.559000015+09:00,0.0,7.724509024999999,8.255787405,0.06666666666666667,1.0,0.015042168674698795,0.5410094790340084,0.0,0.0014404296874999999,0.6995967193152108,0.059649122807017535,0.0,0.664097974999998,0.0,-0.008210343046667578,0.005775475329055313
2026-04-07 11:02:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.019197860962566843,0.5449527531994647,0.0,0.0014404296874999999,0.6995986294664709,0.043859649122807015,0.0,-0.664097974999998,0.0,0.004155692287868048,0.003943274165456256
2026-04-07 11:03:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.01376923076923077,0.5468120498791064,0.0,0.0014404296874999999,0.6996104724042835,0.043859649122807015,0.0,0.0,0.0,-0.005428630193336073,0.0018592966796416865
2026-04-07 11:04:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.02820177198261451,0.5498462165007915,0.0,0.0014404296874999999,0.6996085622530235,0.03508771929824561,0.0,0.0,0.0,0.014432541213383741,0.003034166621685097
2026-04-07 11:05:31.559000015+09:00,0.0,7.060411050000001,8.12296781,0.06666666666666667,1.0,0.016772833723653395,0.5527586598866266,0.0,0.0014404296874999999,0.6996085622530235,0.021052631578947364,0.0,0.0,0.0,-0.011428938258961116,0.002912443385835184
2026-04-07 11:06:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.027979250334672023,0.5547417085227158,0.0,0.0014404296874999999,0.6995566061387487,0.021052631578947364,0.0,1.3981009999999987,0.0,0.011206416611018628,0.001983048636089113
2026-04-07 11:07:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.016073627844712182,0.557593290290626,0.0,0.0014404296874999999,0.6995604264412689,0.021052631578947364,0.0,0.0,0.0,-0.011905622489959841,0.0028515817679102273
2026-04-07 11:08:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.016010197258441994,0.5615969188938579,0.0,0.0014404296874999999,0.699564246743789,0.021052631578947364,0.0,0.0,0.0,-6.343058627018838e-05,0.00400362860323189
2026-04-07 11:09:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.014280936454849496,0.5637468297990912,0.0,0.0014404296874999999,0.6995661568950492,0.021052631578947364,0.0,0.0,0.0,-0.001729260803592498,0.00214991090523331
2026-04-07 11:10:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.011705685618729096,0.5665603730557983,0.0,0.0014404296874999999,0.6995695951673174,0.021052631578947364,0.0,0.0,0.0,-0.0025752508361203998,0.0028135432567071295
2026-04-07 11:11:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.010783657066309443,0.5686732598101273,0.0,0.0014404296874999999,0.6995676850160573,0.022807017543859647,0.0,-1.8000550375000008,0.0,-0.0009220285524196535,0.0021128867543289687
2026-04-07 11:12:31.559000015+09:00,0.0,6.658457012499999,6.9240962025,0.06666666666666667,1.0,0.030165775401069517,0.5716455504535887,0.0,0.0014404296874999999,0.699563482683285,0.021052631578947364,0.0,0.0,0.0,0.019382118334760074,0.002972290643461384
2026-04-07 11:13:31.559000015+09:00,0.0,6.547774016666666,6.901959603333334,0.06666666666666667,1.0,0.018149532710280372,0.5746011041521207,0.0,0.0014404296874999999,0.699563482683285,0.021052631578947364,0.0,-0.11068299583333285,0.0,-0.012016242690789145,0.002955553698532065
2026-04-07 11:14:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.012975409836065573,0.5773263980628367,0.0,0.0014404296874999999,0.699563482683285,0.021052631578947364,0.0,-0.8854639666666646,0.0,-0.005174122874214799,0.0027252939107159646
2026-04-07 11:15:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.01031480241125251,0.5801155966723738,0.0,0.0014404296874999999,0.699563482683285,0.021052631578947364,0.0,0.0,0.0,-0.002660607424813062,0.00278919860953708
2026-04-07 11:16:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.010083752093802344,0.583195916687652,0.0,0.0014404296874999999,0.6995871685589103,0.021052631578947364,0.0,0.0,0.0,-0.00023105031745016685,0.0030803200152782484
2026-04-07 11:17:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.011010709504685409,0.5852920664970517,0.0,0.0014404296874999999,0.699563482683285,0.021052631578947364,0.0,0.0,0.0,0.0009269574108830645,0.00209614980939965
2026-04-07 11:18:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.015430861723446893,0.5881781365151194,0.0,0.0014404296874999999,0.6995707412580734,0.022807017543859647,0.0,0.664097974999998,0.0,0.004420152218761485,0.0028860700180677323
2026-04-07 11:19:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.024364123159303884,0.5907008248301431,0.0,0.0014404296874999999,0.6996276637656245,0.021052631578947364,0.0,0.0,0.0,0.00893326143585699,0.002522688315023669
2026-04-07 11:20:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.012616822429906542,0.5947201760180056,0.0,0.0014404296874999999,0.6996280457958766,0.021052631578947364,0.0,0.0,0.0,-0.011747300729397342,0.004019351187862563
2026-04-07 11:21:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.012186139939738869,0.5975905234514427,0.0,0.0014404296874999999,0.6996280457958766,0.021052631578947364,0.0,0.0,0.0,-0.00043068249016767375,0.0028703474334370593
2026-04-07 11:22:31.559000015+09:00,0.0,6.547774016666666,6.901959603333334,0.06666666666666667,1.0,0.01146773654296222,0.5996258116429174,0.0,0.0014404296874999999,0.6995715053185775,0.021052631578947364,0.0,0.2213659916666666,0.0,-0.0007184033967766491,0.0020352881914746934
2026-04-07 11:23:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.012165775401069518,0.603460042076258,0.0,0.0014404296874999999,0.6995818201353821,0.021052631578947364,0.0,-0.2213659916666666,0.0,0.0006980388581072985,0.003834230433340635
2026-04-07 11:24:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.010780046869768998,0.6053994732195009,0.0,0.0014404296874999999,0.6995818201353821,0.021052631578947364,0.0,-0.664097974999998,0.0,-0.0013857285313005202,0.001939431143242909
2026-04-07 11:25:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.010542168674698794,0.6083103950648879,0.0,0.0014404296874999999,0.6995818201353821,0.022807017543859647,0.0,2.7962019999999983,0.0,-0.00023787819507020344,0.0029109218453869934
2026-04-07 11:26:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.011713520749665328,0.6114231746097262,0.0,0.0014404296874999999,0.6995818201353821,0.021052631578947364,0.0,0.0,0.0,0.0011713520749665335,0.00311277954483824
2026-04-07 11:27:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.01100334448160535,0.61437720676781,0.0,0.0014404296874999999,0.6995730334395855,0.021052631578947364,0.0,0.0,0.0,-0.0007101762680599786,0.0029540321580838746
2026-04-07 11:28:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.010776439089692101,0.6190531155330211,0.0,0.0014404296874999999,0.6996177309790719,0.021052631578947364,0.0,0.0,0.0,-0.00022690539191324785,0.004675908765211068
2026-04-07 11:29:31.559000015+09:00,0.0,8.45851205,9.521068810000001,0.06666666666666667,1.0,0.016443793911007025,0.620679350060042,0.0,0.0014404296874999999,0.6996162028580639,0.021052631578947364,0.0,0.0,0.0,0.0056673548213149235,0.001626234527020931
2026-04-07 11:30:31.559000015+09:00,0.0,11.254714050000002,12.317270810000004,0.06666666666666667,1.0,0.016783657066309444,0.622587843214173,0.0,0.0014404296874999999,0.699618113009324,0.021052631578947364,0.0,2.7962020000000027,0.0,0.0003398631553024195,0.0019084931541309968
2026-04-07 11:31:31.559000015+09:00,0.0,11.254714050000002,12.317270810000004,0.06666666666666667,1.0,0.012744979919678713,0.6255332533097175,0.0,0.0014404296874999999,0.6996162028580639,0.021052631578947364,0.0,0.0,0.0,-0.004038677146630731,0.0029454100955444984
2026-04-07 11:32:31.559000015+09:00,0.0,11.254714050000002,12.317270810000004,0.06666666666666667,1.0,0.032717442249748915,0.6284680126221253,0.0,0.0014404296874999999,0.6995795279538699,0.022807017543859647,0.0,0.0,0.0,0.019972462330070204,0.00293475931240772
2026-04-07 11:33:31.559000015+09:00,0.0,11.254714050000002,12.317270810000004,0.06666666666666667,1.0,0.01850702576112412,0.6312952497428655,0.0,0.0014404296874999999,0.6995986294664709,0.021052631578947364,0.0,0.0,0.0,-0.014210416488624797,0.002827237120740289
2026-04-07 11:34:31.559000015+09:00,0.0,11.254714050000002,12.317270810000004,0.06666666666666667,1.0,0.01400334448160535,0.6333655333646471,0.0,0.0014404296874999999,0.6996108544345356,0.021052631578947364,0.0,0.0,0.0,-0.004503681279518768,0.0020702836217815213
2026-04-07 11:35:31.559000015+09:00,0.0,6.326408024999999,6.857686405000001,0.06666666666666667,1.0,0.013817330210772834,0.6361947992059848,0.0,0.0014404296874999999,0.6996108544345356,0.021052631578947364,0.0,-4.928306025000003,0.0,-0.0001860142708325161,0.0028292658413376914
2026-04-07 11:36:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.011010709504685409,0.6391503529045168,0.0,0.0014404296874999999,0.6996108544345356,0.021052631578947364,0.0,-0.664097974999998,0.0,-0.0028066207060874256,0.002955553698532065
2026-04-07 11:37:31.559000015+09:00,0.0,5.662310050000001,6.724866810000003,0.06666666666666667,1.0,0.011003344481605351,0.6420998204412564,0.0,0.0014404296874999999,0.6996127645857957,0.021052631578947364,0.0,0.0,0.0,-7.365023080057459e-06,0.002949467536739525
2026-04-07 11:38:31.559000015+09:00,0.0,5.444827672222222,5.562889534444445,0.06666666666666667,1.0,0.011014395714763975,0.6440275864410636,0.0,0.0014404296874999999,0.6995818201353821,0.021052631578947364,0.0,-0.21748237777777923,0.0,1.1051233158624121e-05,0.0019277659998072627
2026-04-07 11:39:31.559000015+09:00,0.0,5.42638050625,5.55920010125,0.06666666666666667,1.0,0.014495657982631931,0.6479427249822126,0.0,0.0014404296874999999,0.6996051239807553,0.024561403508771926,0.0,-0.018447165972221846,0.0,0.003481262267867956,0.003915138541148999
